run_id,random_seed,model_type,config_type,acc_mean,acc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,tp_mean,tp_std,fp_mean,fp_std,param_n_estimators,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_criterion,param_class_weight
81,81,rf,random,0.6478,0.023718347328597768,0.6777176860613172,0.024895581890165226,0.5558386463358465,0.037919109506786494,0.6105008363182932,0.03179884604484836,276.6,19.085072700935672,131.2,8.37615663654877,373.0,11.0,2.0,2.0,entropy,
82,82,rf,random,0.6292,0.009019977827023752,0.6633817510969852,0.012419006936404393,0.5176925003838291,0.013539770916124879,0.5814435177943522,0.010782638752159669,257.6,6.590902821313631,130.8,7.0823724838503095,181.0,6.0,3.0,5.0,entropy,
83,83,rf,random,0.644,0.008786353054595526,0.6671485857643985,0.015692101979329062,0.5695344759318965,0.021520105691075896,0.6140568703808532,0.011281284565057465,283.4,10.707007051459339,141.8,13.347658970770867,132.0,11.0,4.0,2.0,entropy,balanced
84,84,rf,random,0.6364,0.015041276541570546,0.6628231258089123,0.016162314081197185,0.5478331838420079,0.028649005570904797,0.5995931855349185,0.021878057461943868,272.6,14.235167719419396,138.6,8.138795979750322,476.0,8.0,2.0,3.0,gini,
85,85,rf,random,0.6355999999999999,0.013514436725220935,0.6669777543825873,0.016661758297054192,0.5345486574062851,0.020314865231345642,0.5933497006751901,0.017567714850414962,266.0,10.334408546211051,132.8,7.386474125047755,412.0,7.0,1.0,7.0,gini,
86,86,rf,random,0.6224000000000001,0.021490463001061676,0.6519333346646735,0.021582337340011134,0.5161078923339233,0.04224253433094199,0.575528814087229,0.03350845269990536,256.8,20.836506425022407,136.8,10.186265262597475,198.0,4.0,1.0,6.0,entropy,balanced
87,87,rf,random,0.6372,0.013227244611029174,0.6631739488877457,0.01669352614072053,0.5506411965770527,0.015215773437371039,0.6016400419089509,0.015033335217410482,274.0,7.615773105863909,139.2,7.756287771866127,383.0,6.0,4.0,9.0,gini,balanced
88,88,rf,random,0.643,0.01966723163030325,0.6667240721858712,0.019806675234211535,0.5647426729048993,0.03691551061889434,0.6110463670630445,0.027243367222789902,281.0,18.121810064118872,140.4,10.781465577554844,338.0,10.0,4.0,3.0,gini,
89,89,rf,random,0.6344000000000001,0.023618636709175255,0.6649234548147802,0.024175569010687677,0.5333858573125501,0.04153216878141371,0.591489909529408,0.033789595899013244,265.4,20.509509989270832,133.4,9.13454979733539,453.0,5.0,3.0,6.0,entropy,balanced
90,90,rf,random,0.6324,0.02158332689832596,0.6599696738993048,0.027865604611570807,0.5402115504270604,0.020048737607649927,0.5939716439111887,0.02175132854289359,268.8,9.724196624914574,138.8,14.675149062275313,397.0,7.0,2.0,4.0,gini,
91,91,rf,random,0.6355999999999999,0.010170545708072905,0.6616897740074297,0.015947366618566026,0.5486266999587889,0.007863503007141502,0.5997732767653414,0.00846575727145914,273.0,4.147288270665544,139.8,9.846826900072937,228.0,5.0,3.0,4.0,gini,balanced
92,92,rf,random,0.6460000000000001,0.012409673645990868,0.6698792557094511,0.01332965323570382,0.5691401420571622,0.02652625365186983,0.6151175811794435,0.018115299082623524,283.2,13.12097557348538,139.6,8.685620300243386,172.0,10.0,3.0,5.0,entropy,balanced
93,93,rf,random,0.649,0.015466091943344978,0.6748768465717168,0.015929938502020128,0.5679183534944607,0.02189183213127347,0.6167573685326753,0.019454502205391452,282.6,11.001818031580054,136.0,4.857983120596447,471.0,11.0,4.0,6.0,entropy,balanced
94,94,rf,random,0.6304,0.013646977687385597,0.6612325905543702,0.016475627098034074,0.5277463980671177,0.023756296834130733,0.5867527467201907,0.018272284362104322,262.6,11.672189169131897,134.6,9.00222194794152,237.0,6.0,3.0,2.0,gini,
95,95,rf,random,0.6378,0.013166624472506243,0.6657721037679439,0.012164212999656763,0.5458405048766494,0.022360629308368542,0.5997835459746235,0.01823403648158543,271.6,10.873821775254548,136.2,2.7856776554368237,456.0,6.0,2.0,5.0,entropy,balanced
96,96,rf,random,0.6325999999999999,0.009329523031752489,0.6590832165246898,0.011745908372074556,0.5421929165353567,0.014640158932150683,0.5948595050891832,0.011710662323674353,269.8,7.467261881037788,139.6,6.590902821313632,134.0,9.0,3.0,8.0,entropy,
97,97,rf,random,0.631,0.015849290204927174,0.6590161254414395,0.022739755647464263,0.5369857700419385,0.013904510500326735,0.5916040513493759,0.014849889808369253,267.2,6.764613810115105,138.6,13.305637902783918,140.0,7.0,4.0,3.0,entropy,
98,98,rf,random,0.6152,0.0153544781741354,0.6371183560561517,0.020331705597243517,0.5277189239856812,0.024871156956362973,0.5769453259772809,0.018938208733932937,262.6,12.531560158256433,149.8,12.718490476467716,92.0,9.0,1.0,9.0,gini,
99,99,rf,random,0.6464000000000001,0.004758150901348132,0.6720838109876105,0.007823588525451083,0.5655273003482744,0.014010594927840448,0.6140701338578612,0.007459050517663802,281.4,6.711184694225006,137.4,6.829348431585549,179.0,10.0,4.0,3.0,entropy,balanced
100,100,rf,random,0.6216,0.016740370366273277,0.6497935523596633,0.02265266363524201,0.5205061695474049,0.01449703683707146,0.5779240397079572,0.016673549804197805,259.0,7.0710678118654755,139.8,11.617228585166083,58.0,6.0,1.0,5.0,entropy,
101,101,rf,random,0.6332,0.02022275945562328,0.6610259279323236,0.025111807278328027,0.5397962069606393,0.028791470398619862,0.5940330337476106,0.025141743412188427,268.6,14.291256067959877,137.8,12.056533498481228,401.0,7.0,4.0,3.0,entropy,
102,102,rf,random,0.6316,0.015666524822052927,0.6603833591431796,0.018594133843263232,0.5349930910765799,0.0366086526112491,0.5904489389483423,0.02556445171234137,266.2,18.037738217415175,137.0,12.280065146407,306.0,6.0,4.0,8.0,entropy,balanced
103,103,rf,random,0.6426000000000001,0.01160344776348824,0.6631520471448091,0.008461457674160634,0.5727295499907074,0.04071577518294544,0.6138798538810912,0.023372896081086857,285.0,20.405881505095532,144.8,11.070682002478437,313.0,11.0,2.0,5.0,gini,balanced
104,104,rf,random,0.6164,0.005276362383309172,0.6407901724048523,0.0072200079274044775,0.5217085646408572,0.01334968418788911,0.5750240842500303,0.008132872690372264,259.6,6.56048778674269,145.6,6.468384651518491,119.0,4.0,2.0,3.0,gini,balanced
105,105,rf,random,0.6346,0.013455110553243341,0.6559511427201221,0.012498276543080843,0.558291920195874,0.03087031448087118,0.6028524268456855,0.021826486897347792,277.8,15.26302722267113,145.6,7.552483035399682,242.0,9.0,2.0,8.0,gini,balanced
106,106,rf,random,0.6404000000000001,0.012467557900406972,0.6669513567004046,0.007737912782043847,0.5534645624752532,0.03612202888239907,0.6044104501893395,0.02339146756177369,275.4,17.928747864811974,137.4,7.445804187594514,416.0,11.0,3.0,9.0,gini,
107,107,rf,random,0.6334000000000001,0.013734627770711529,0.6647190831536395,0.020363948586071816,0.5321551800764427,0.017867147863279805,0.5908844027498259,0.01551510092753904,264.8,8.885943956609225,133.8,11.42628548566856,112.0,7.0,1.0,3.0,entropy,
108,108,rf,random,0.6346,0.022913751329714672,0.6631216295510398,0.025623347799269225,0.5389857215582652,0.032085408566866994,0.5945184554637677,0.029294339680969922,268.2,15.992498241363043,136.0,8.87693640846886,149.0,6.0,4.0,3.0,gini,
109,109,rf,random,0.642,0.010639548862616319,0.6697181608714026,0.015345669330566638,0.5542653511430026,0.017238403899038468,0.6063447756230695,0.012435715395514104,275.8,8.49470423263812,136.2,9.907572861200668,312.0,8.0,2.0,7.0,gini,
110,110,rf,random,0.6324,0.01911648503255765,0.6533309147857,0.02179128645785898,0.5566458994933458,0.031889104522073636,0.6007717411488255,0.025320392897033302,277.0,16.087262041752165,147.0,12.049896265113654,178.0,10.0,4.0,7.0,gini,
111,111,rf,random,0.6401999999999999,0.013526270735128744,0.672668944781943,0.01443505758950841,0.5390002666602023,0.021109545801936736,0.5983824186618308,0.018264348241622548,268.2,10.342146779078318,130.4,4.673328578219169,390.0,7.0,1.0,6.0,entropy,
112,112,rf,random,0.6406000000000001,0.009308061022576085,0.6687565313312838,0.005568163035152834,0.5498161660727418,0.025732602922910353,0.603248475362002,0.017562861126305514,273.6,13.047605144240071,135.4,3.720215047547655,150.0,11.0,4.0,2.0,entropy,
113,113,rf,random,0.6294000000000001,0.01160344776348824,0.6607237313102363,0.013618195360286005,0.5245133451310272,0.01985960672940704,0.5846590242980982,0.016200638255755948,261.0,9.939818911831342,134.0,6.54217089351845,215.0,4.0,1.0,4.0,entropy,balanced
114,114,rf,random,0.6357999999999999,0.012204917041913895,0.6640155142712267,0.015103620032284906,0.5430042099989495,0.019061335243641852,0.5972820208375318,0.015162008003389115,270.2,9.516301802696255,136.8,8.611620056644394,124.0,7.0,4.0,8.0,gini,
115,115,rf,random,0.6422000000000001,0.018454267799075656,0.6677014884497173,0.01988670371246426,0.5590668509046246,0.030761193833495504,0.6082887492562296,0.024484011308850754,278.2,15.458331087151677,138.4,9.850888284819801,324.0,8.0,1.0,9.0,gini,balanced
116,116,rf,random,0.6432,0.016436544649043497,0.6675819635004518,0.014570045241623674,0.5627063586337301,0.03442382649434396,0.6103217875538768,0.025615048585370406,280.0,17.099707599839242,139.2,6.49307323229917,359.0,8.0,4.0,6.0,gini,balanced
117,117,rf,random,0.6236,0.018434749794884676,0.645428219969674,0.02422200292695735,0.5413832391942014,0.020654713160520265,0.5886863752055191,0.019976653607440054,269.4,10.480458005259122,148.2,12.63962024745997,162.0,7.0,1.0,3.0,gini,balanced
118,118,rf,random,0.6406000000000001,0.01473227748856233,0.6697593649445148,0.014183373379030688,0.5474243048653367,0.03256151031918403,0.6020716629717838,0.02326061186284617,272.4,16.243152403397563,134.2,7.678541528180988,306.0,6.0,4.0,5.0,entropy,balanced
119,119,rf,random,0.6412,0.016702095676890384,0.6703398144621027,0.022514187508921115,0.5498452562766155,0.01655764110016555,0.6040026616252931,0.016784394768282657,273.6,8.13879597975032,134.8,12.023310692151309,468.0,8.0,3.0,4.0,gini,
