trial_id,timestamp_utc,model_type,ranking,random_seed,score,k,N,threshold,tp,fp,p_oof_mean,features,hyperparameters
314,2026-06-05T14:33:26.917987+00:00,lgbm,ranking_xgb,314,4670,5,999,0.6965237637975167,711,288,0.4961237566089731,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191""]","{""n_estimators"": 108, ""learning_rate"": 0.06979591453459602, ""num_leaves"": 51, ""min_child_samples"": 49, ""colsample_bytree"": 0.6893058963788067, ""reg_alpha"": 0.4816709976363658, ""reg_lambda"": 0.9132825368770654}"
315,2026-06-05T14:33:46.927476+00:00,lgbm,ranking_xgb,315,4405,9,997,0.8210636573486727,746,251,0.4961455516976053,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 108, ""learning_rate"": 0.1756813435128427, ""num_leaves"": 71, ""min_child_samples"": 32, ""colsample_bytree"": 0.9869386024147473, ""reg_alpha"": 0.5994698399156411, ""reg_lambda"": 2.331616518309042}"
316,2026-06-05T14:34:27.523470+00:00,lgbm,ranking_xgb,316,4510,9,1000,0.7832625361305011,754,246,0.4950527888436405,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 199, ""learning_rate"": 0.07187481782328597, ""num_leaves"": 75, ""min_child_samples"": 12, ""colsample_bytree"": 0.6578237691964646, ""reg_alpha"": 0.9969002677304639, ""reg_lambda"": 1.3461861124188241}"
317,2026-06-05T14:35:07.315160+00:00,lgbm,ranking_xgb,317,4265,7,997,0.8158437807838079,710,287,0.4913967166000919,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 187, ""learning_rate"": 0.123320046033273, ""num_leaves"": 88, ""min_child_samples"": 25, ""colsample_bytree"": 0.9014250903938312, ""reg_alpha"": 0.7429798671654654, ""reg_lambda"": 2.1762304673154107}"
318,2026-06-05T14:36:04.683689+00:00,lgbm,ranking_xgb,318,4270,9,1000,0.8948331683918397,738,262,0.49236115814821835,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 347, ""learning_rate"": 0.12912136799801383, ""num_leaves"": 87, ""min_child_samples"": 40, ""colsample_bytree"": 0.7883755144258491, ""reg_alpha"": 0.18784549130322148, ""reg_lambda"": 1.916268993061655}"
319,2026-06-05T14:36:30.672368+00:00,lgbm,ranking_xgb,319,4170,8,1000,0.8499259508381671,718,282,0.49190172575184277,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380""]","{""n_estimators"": 174, ""learning_rate"": 0.16458765516091345, ""num_leaves"": 71, ""min_child_samples"": 47, ""colsample_bytree"": 0.7027937349000819, ""reg_alpha"": 0.21823588186349363, ""reg_lambda"": 0.5484907303531086}"
320,2026-06-05T14:37:57.158526+00:00,lgbm,ranking_xgb,320,4505,7,1000,0.774895322189541,727,273,0.4935319503631798,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 389, ""learning_rate"": 0.040616065839952906, ""num_leaves"": 86, ""min_child_samples"": 14, ""colsample_bytree"": 0.7293597811040807, ""reg_alpha"": 0.6597167421624353, ""reg_lambda"": 2.1504459384564365}"
321,2026-06-05T14:38:23.499004+00:00,lgbm,ranking_xgb,321,4375,7,999,0.8135915335030046,718,281,0.4992150437783747,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 369, ""learning_rate"": 0.16651852710839354, ""num_leaves"": 25, ""min_child_samples"": 23, ""colsample_bytree"": 0.7003459175719987, ""reg_alpha"": 0.7084118531149277, ""reg_lambda"": 1.745593574479142}"
322,2026-06-05T14:38:49.982568+00:00,lgbm,ranking_xgb,322,4740,9,999,0.7110746216028357,769,230,0.4951668499337911,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 126, ""learning_rate"": 0.04168685380741865, ""num_leaves"": 61, ""min_child_samples"": 18, ""colsample_bytree"": 0.6238357290223108, ""reg_alpha"": 0.7528847175751155, ""reg_lambda"": 1.5533512725690752}"
323,2026-06-05T14:39:12.633718+00:00,lgbm,ranking_xgb,323,4705,9,1000,0.7254977343439402,767,233,0.497521986964733,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 173, ""learning_rate"": 0.05125380944201404, ""num_leaves"": 45, ""min_child_samples"": 15, ""colsample_bytree"": 0.5383125842266332, ""reg_alpha"": 0.9594488783027716, ""reg_lambda"": 2.367750886070767}"
