trial_id,timestamp_utc,model_type,ranking,random_seed,score,k,N,threshold,tp,fp,p_oof_mean,features,hyperparameters
44,2026-06-05T12:32:34.636163+00:00,rf,ranking_lgbm,44,4925,4,1000,0.5652606289996285,715,285,0.49932570128060527,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 374, ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 9, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
45,2026-06-05T12:34:32.870559+00:00,rf,ranking_lgbm,45,4955,5,999,0.6435422661252207,730,269,0.4956398365866195,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 326, ""max_depth"": 10, ""min_samples_leaf"": 4, ""min_samples_split"": 3, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
46,2026-06-05T12:37:07.842057+00:00,rf,ranking_lgbm,46,5060,5,999,0.6235365624765585,737,262,0.495682760081498,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 464, ""max_depth"": 8, ""min_samples_leaf"": 4, ""min_samples_split"": 6, ""criterion"": ""entropy"", ""class_weight"": null}"
47,2026-06-05T12:38:34.913369+00:00,rf,ranking_lgbm,47,5195,4,1000,0.5741920474814355,733,267,0.4982343740757472,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 239, ""max_depth"": 5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
48,2026-06-05T12:39:39.477007+00:00,rf,ranking_lgbm,48,4925,4,1000,0.6137663652616903,715,285,0.49405326449557013,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 185, ""max_depth"": 9, ""min_samples_leaf"": 3, ""min_samples_split"": 9, ""criterion"": ""gini"", ""class_weight"": null}"
49,2026-06-05T12:40:00.157345+00:00,rf,ranking_lgbm,49,4980,4,998,0.6167649179087804,718,280,0.49468698836778296,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 50, ""max_depth"": 9, ""min_samples_leaf"": 4, ""min_samples_split"": 3, ""criterion"": ""gini"", ""class_weight"": null}"
50,2026-06-05T12:42:37.004392+00:00,rf,ranking_lgbm,50,5195,4,1000,0.5700043878950158,733,267,0.49647286851582173,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 476, ""max_depth"": 5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""criterion"": ""entropy"", ""class_weight"": null}"
51,2026-06-05T12:43:57.733823+00:00,rf,ranking_lgbm,51,4995,5,994,0.6426606003054635,731,263,0.49254527746972726,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 226, ""max_depth"": 11, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""criterion"": ""entropy"", ""class_weight"": null}"
52,2026-06-05T12:44:39.395878+00:00,rf,ranking_lgbm,52,4985,4,1000,0.59899159993136,719,281,0.4966230327440777,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 107, ""max_depth"": 7, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
53,2026-06-05T12:45:50.664158+00:00,rf,ranking_lgbm,53,4970,4,997,0.6102557912692048,717,280,0.49486035337555023,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 206, ""max_depth"": 8, ""min_samples_leaf"": 4, ""min_samples_split"": 7, ""criterion"": ""gini"", ""class_weight"": null}"
54,2026-06-05T12:46:19.458214+00:00,rf,ranking_lgbm,54,5065,4,999,0.5926810846066892,724,275,0.49539454807400535,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 75, ""max_depth"": 7, ""min_samples_leaf"": 2, ""min_samples_split"": 7, ""criterion"": ""entropy"", ""class_weight"": null}"
55,2026-06-05T12:47:16.541999+00:00,rf,ranking_lgbm,55,5120,4,1000,0.5841830693678977,728,272,0.4961575808324653,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 161, ""max_depth"": 6, ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""criterion"": ""entropy"", ""class_weight"": null}"
56,2026-06-05T12:48:31.564865+00:00,rf,ranking_lgbm,56,5110,4,999,0.5754042993859647,727,272,0.49809786816104534,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 204, ""max_depth"": 5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
57,2026-06-05T12:50:40.562647+00:00,rf,ranking_lgbm,57,4955,4,1000,0.5623325646120302,717,283,0.49659831351049705,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 391, ""max_depth"": 4, ""min_samples_leaf"": 1, ""min_samples_split"": 9, ""criterion"": ""entropy"", ""class_weight"": null}"
58,2026-06-05T12:52:15.954432+00:00,rf,ranking_lgbm,58,4925,4,1000,0.5694752017849025,715,285,0.4987169657912166,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 264, ""max_depth"": 4, ""min_samples_leaf"": 2, ""min_samples_split"": 8, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
59,2026-06-05T12:54:18.899459+00:00,rf,ranking_lgbm,59,5045,4,1000,0.6011210706675308,723,277,0.4972864563516889,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 341, ""max_depth"": 7, ""min_samples_leaf"": 1, ""min_samples_split"": 9, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
60,2026-06-05T12:55:36.791899+00:00,rf,ranking_lgbm,60,4925,4,1000,0.6017387317925517,715,285,0.49481101216074247,"[""V380"", ""V215"", ""V342"", ""V255""]","{""n_estimators"": 227, ""max_depth"": 7, ""min_samples_leaf"": 1, ""min_samples_split"": 7, ""criterion"": ""gini"", ""class_weight"": null}"
61,2026-06-05T12:57:11.236557+00:00,rf,ranking_lgbm,61,5120,5,999,0.6250184625466924,741,258,0.4970904450472219,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 255, ""max_depth"": 8, ""min_samples_leaf"": 2, ""min_samples_split"": 8, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
62,2026-06-05T12:58:08.411249+00:00,rf,ranking_lgbm,62,4880,6,998,0.6610266225031856,738,260,0.4943190930479747,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176""]","{""n_estimators"": 149, ""max_depth"": 11, ""min_samples_leaf"": 3, ""min_samples_split"": 4, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
