trial_id,timestamp_utc,model_type,ranking,random_seed,score,k,N,threshold,tp,fp,p_oof_mean,features,hyperparameters
36,2026-06-05T11:44:14.264697+00:00,lgbm,ranking_rf,36,4460,8,996,0.8501980998837341,736,260,0.4936764475402604,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 301, ""learning_rate"": 0.09746926044115752, ""num_leaves"": 75, ""min_child_samples"": 43, ""colsample_bytree"": 0.623053428819122, ""reg_alpha"": 0.02812563491787612, ""reg_lambda"": 1.8921674357555305}"
37,2026-06-05T11:44:57.401472+00:00,lgbm,ranking_rf,37,4785,8,997,0.759399264175744,758,239,0.49464061992969527,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 233, ""learning_rate"": 0.043145850153581286, ""num_leaves"": 60, ""min_child_samples"": 43, ""colsample_bytree"": 0.9123794106512273, ""reg_alpha"": 0.8630435005378658, ""reg_lambda"": 0.6824609244348792}"
38,2026-06-05T11:45:44.046013+00:00,lgbm,ranking_rf,38,4700,8,999,0.8011438028151556,753,246,0.49687629913231324,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 351, ""learning_rate"": 0.05891925434357364, ""num_leaves"": 42, ""min_child_samples"": 45, ""colsample_bytree"": 0.9290893624880314, ""reg_alpha"": 0.06693954842863636, ""reg_lambda"": 1.7493182829838358}"
39,2026-06-05T11:45:57.414191+00:00,lgbm,ranking_rf,39,4795,4,999,0.7298122232074726,706,293,0.5006953817233949,"[""V176"", ""V191"", ""V255"", ""V160""]","{""n_estimators"": 153, ""learning_rate"": 0.16697481633447067, ""num_leaves"": 24, ""min_child_samples"": 12, ""colsample_bytree"": 0.7011369155110199, ""reg_alpha"": 0.9056774571982121, ""reg_lambda"": 1.549490797521574}"
40,2026-06-05T11:46:32.152322+00:00,lgbm,ranking_rf,40,4725,8,1000,0.8138425020363783,755,245,0.5017781957346706,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 205, ""learning_rate"": 0.14968485319239078, ""num_leaves"": 40, ""min_child_samples"": 16, ""colsample_bytree"": 0.5610249334151005, ""reg_alpha"": 0.602002006791438, ""reg_lambda"": 1.5510291667291674}"
41,2026-06-05T11:47:48.276144+00:00,lgbm,ranking_rf,41,4745,6,992,0.7588441960187998,727,265,0.4996068878333164,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215""]","{""n_estimators"": 319, ""learning_rate"": 0.03830490601677901, ""num_leaves"": 76, ""min_child_samples"": 11, ""colsample_bytree"": 0.7251752934836355, ""reg_alpha"": 0.3039123053407655, ""reg_lambda"": 1.5527990485942909}"
42,2026-06-05T11:48:13.045979+00:00,lgbm,ranking_rf,42,4915,6,1000,0.7255899797259661,741,259,0.49652797466682086,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215""]","{""n_estimators"": 180, ""learning_rate"": 0.053303901452723304, ""num_leaves"": 43, ""min_child_samples"": 31, ""colsample_bytree"": 0.8019328444744065, ""reg_alpha"": 0.19093066277973914, ""reg_lambda"": 1.8370314345206915}"
43,2026-06-05T11:48:36.845544+00:00,lgbm,ranking_rf,43,4845,8,997,0.8263238716071255,762,235,0.5054019156860351,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 202, ""learning_rate"": 0.1494814480290349, ""num_leaves"": 34, ""min_child_samples"": 17, ""colsample_bytree"": 0.7993292420985183, ""reg_alpha"": 0.15601864044243652, ""reg_lambda"": 0.8119890406724053}"
44,2026-06-05T11:49:58.930788+00:00,lgbm,ranking_rf,44,4570,6,1000,0.7773437066937359,718,282,0.4952466847646636,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215""]","{""n_estimators"": 355, ""learning_rate"": 0.045437213853066, ""num_leaves"": 78, ""min_child_samples"": 26, ""colsample_bytree"": 0.5860662807790155, ""reg_alpha"": 0.8110363919968716, ""reg_lambda"": 0.6494827071739764}"
45,2026-06-05T11:51:19.484386+00:00,lgbm,ranking_rf,45,4605,8,1000,0.8683428105431894,747,253,0.4970585567735146,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 376, ""learning_rate"": 0.09488125596731464, ""num_leaves"": 65, ""min_child_samples"": 13, ""colsample_bytree"": 0.6802504181281428, ""reg_alpha"": 0.35931083780807194, ""reg_lambda"": 1.7184767612363034}"
46,2026-06-05T11:52:11.374505+00:00,lgbm,ranking_rf,46,4540,7,993,0.8613037412077708,727,266,0.4929084276702944,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380""]","{""n_estimators"": 231, ""learning_rate"": 0.13072195002598386, ""num_leaves"": 81, ""min_child_samples"": 31, ""colsample_bytree"": 0.7222347479859015, ""reg_alpha"": 0.47280796975548534, ""reg_lambda"": 0.5970440018128917}"
47,2026-06-05T11:53:18.955755+00:00,lgbm,ranking_rf,47,4615,8,998,0.8247039047275837,747,251,0.4932649084903587,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 289, ""learning_rate"": 0.06870702382344793, ""num_leaves"": 78, ""min_child_samples"": 29, ""colsample_bytree"": 0.8790379323249089, ""reg_alpha"": 0.3130769356316798, ""reg_lambda"": 2.3744747149767953}"
48,2026-06-05T11:53:41.396971+00:00,lgbm,ranking_rf,48,4735,9,1000,0.8165179933412512,769,231,0.5009118109249246,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380"", ""V342"", ""V483""]","{""n_estimators"": 235, ""learning_rate"": 0.15776362557837711, ""num_leaves"": 28, ""min_child_samples"": 18, ""colsample_bytree"": 0.91171558704774, ""reg_alpha"": 0.37206340363327506, ""reg_lambda"": 2.456519466632673}"
49,2026-06-05T11:54:03.295975+00:00,lgbm,ranking_rf,49,4680,8,1000,0.7641539478241659,752,248,0.4943309609937466,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 100, ""learning_rate"": 0.09397256466549626, ""num_leaves"": 88, ""min_child_samples"": 37, ""colsample_bytree"": 0.8468884129039063, ""reg_alpha"": 0.10821174675251732, ""reg_lambda"": 2.4266630608509567}"
50,2026-06-05T11:55:11.450602+00:00,lgbm,ranking_rf,50,4685,8,999,0.8240918191893579,752,247,0.4946861017940022,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 273, ""learning_rate"": 0.06705927479427215, ""num_leaves"": 74, ""min_child_samples"": 22, ""colsample_bytree"": 0.8416383799874935, ""reg_alpha"": 0.5668846594996723, ""reg_lambda"": 1.5939317604860634}"
51,2026-06-05T11:55:55.783290+00:00,lgbm,ranking_rf,51,4680,8,1000,0.7687567357360456,752,248,0.4955273289294159,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 276, ""learning_rate"": 0.049376187653932466, ""num_leaves"": 53, ""min_child_samples"": 40, ""colsample_bytree"": 0.6981649548613884, ""reg_alpha"": 0.37731509769112404, ""reg_lambda"": 2.493148460309299}"
52,2026-06-05T11:56:41.447487+00:00,lgbm,ranking_rf,52,4905,8,1000,0.7431978053380295,767,233,0.49363494516954426,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 157, ""learning_rate"": 0.03670682733044191, ""num_leaves"": 93, ""min_child_samples"": 15, ""colsample_bytree"": 0.8220098635099155, ""reg_alpha"": 0.2842129987402895, ""reg_lambda"": 2.3986756133000102}"
53,2026-06-05T11:57:23.286637+00:00,lgbm,ranking_rf,53,4905,6,999,0.7199144401085956,740,259,0.4963064084381689,"[""V176"", ""V191"", ""V255"", ""V160"", ""V224"", ""V215""]","{""n_estimators"": 256, ""learning_rate"": 0.0339176972354801, ""num_leaves"": 43, ""min_child_samples"": 32, ""colsample_bytree"": 0.8092108846748052, ""reg_alpha"": 0.09828446533689916, ""reg_lambda"": 1.7402626197537177}"
